date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:25	46721/46721	---M--	200	added ('OK')	image/jpeg	etag:%22c3a04-5fd5532548280%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/iow/iow-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/iow/iow-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:26	50561/50561	---M--	200	added ('OK')	image/jpeg	etag:%22cd647-5fd5532548280%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/iow/iow-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/iow/iow-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:27	110045/110045	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:25%20GMT	https://www.bmw.com/en/freude/that-is-new-luxury.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/freude/that-is-new-luxury.html	(from https://www.bmw.com/en/index.html)
15:09:28	103895/103895	---M--	200	added ('OK')	image/jpeg	etag:%2285c27-5fd4144d40340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/nfl/nfl-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/nfl/nfl-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:28	121517/121517	---M--	200	added ('OK')	image/jpeg	etag:%227593a-5fd4144d40340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/nfl/nfl-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/nfl/nfl-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:28	109837/109837	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:27%20GMT	https://www.bmw.com/en/circular-world/the-afterlife-of-a-bmw-car.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/circular-world/the-afterlife-of-a-bmw-car.html	(from https://www.bmw.com/en/index.html)
15:09:29	55219/55219	---M--	200	added ('OK')	image/jpeg	etag:%2219e36-5fd4168e39480%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/circular-world/col/col-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/circular-world/col/col-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:30	41866/41866	---M--	200	added ('OK')	image/jpeg	etag:%2216093-5fd553226bbc0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/circular-world/col/col-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/circular-world/col/col-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:30	138075/138075	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:29%20GMT	https://www.bmw.com/en/magazine/sustainability/eco-friendly-indulgence-with-the-bmw-i7-to-the-kashiwaya-restaurant-osaka-japan.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/magazine/sustainability/eco-friendly-indulgence-with-the-bmw-i7-to-the-kashiwaya-restaurant-osaka-japan.html	(from https://www.bmw.com/en/index.html)
15:09:33	433905/433905	---M--	200	added ('OK')	image/jpeg	etag:%22a967b-5fd41642e22c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/sustainability/stl-japan/stl-japan-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/sustainability/stl-japan/stl-japan-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:33	125615/125615	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:31%20GMT	https://www.bmw.com/en/magazine/automotive-life/naomi-campbell-bmw-xm-dare-to-be-you.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/magazine/automotive-life/naomi-campbell-bmw-xm-dare-to-be-you.html	(from https://www.bmw.com/en/index.html)
15:09:34	433764/433764	---M--	200	added ('OK')	image/jpeg	etag:%22d1cd2-5fd41642e22c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/sustainability/stl-japan/stl-japan-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/sustainability/stl-japan/stl-japan-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:47	131837/131837	---M--	200	added ('OK')	image/jpeg	etag:%22b4a23-5fd415cca0bc0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/automotive-life/naomi/nao-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/automotive-life/naomi/nao-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:48	102224/102224	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:46%20GMT	https://www.bmw.com/en/magazine/innovation/the-future-of-design-according-to-simone-jarmer.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/magazine/innovation/the-future-of-design-according-to-simone-jarmer.html	(from https://www.bmw.com/en/index.html)
15:09:49	66461/66461	---M--	200	added ('OK')	image/jpeg	etag:%229a277-5fd4144d40340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/sj/sj-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/sj/sj-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:51	143535/143535	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:49%20GMT	https://www.bmw.com/en/magazine/automotive-life/obsessed-by-bmw-featuring-ruba-abu-nimah-and-tyshawn-jones.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/magazine/automotive-life/obsessed-by-bmw-featuring-ruba-abu-nimah-and-tyshawn-jones.html	(from https://www.bmw.com/en/index.html)
15:09:51	129384/129384	---M--	200	added ('OK')	image/jpeg	etag:%22e17cb-5fd4144d40340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/sj/sj-00-teaser-square.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/sj/sj-00-teaser-square.jpg	(from https://www.bmw.com/en/index.html)
